mnxparent_label,parent_label,mnxchild_label,child_label
MNXM1364212,chebi:57629,MNXM1106066,chebi:57684
MNXM1364212,chebi:57629,MNXM1364214,chebi:58601
MNXM1364224,chebi:52330,MNXM1106081,chebi:16929
MNXM1364224,chebi:52330,MNXM734941,chebi:143890
MNXM1364231,chebi:167607,MNXM1106099,chebi:16802
MNXM1364231,chebi:167607,MNXM1364233,chebi:78363
MNXM1364231,chebi:167607,MNXM1377953,chebi:192772
MNXM1364234,chebi:187038,MNXM1583632,chebi:58130
MNXM1364253,chebi:177266,MNXM1364254,chebi:84996
MNXM1364255,chebi:124913,MNXM1106142,chebi:145798
MNXM1364258,chebi:15372,MNXM1106145,chebi:64491
MNXM1364258,chebi:15372,MNXM725468,chebi:136570
MNXM1364258,chebi:15372,MNXM740792,chebi:52447
MNXM1364260,chebi:132127,MNXM1364261,chebi:75233
MNXM1364260,chebi:132127,MNXM163055,chebi:132129
MNXM1364274,chebi:173119,MNXM1106196,chebi:176337
MNXM1364274,chebi:173119,MNXM1129508,chebi:176336
MNXM1364276,chebi:168820,MNXM1106201,chebi:139586
MNXM1364279,chebi:172484,MNXM1364278,chebi:137238
MNXM1364288,chebi:62783,MNXM1364289,chebi:62797
MNXM1364300,chebi:62346,MNXM3536,chebi:27907
MNXM1364300,chebi:62346,MNXM5074,chebi:27586
MNXM1364303,chebi:165618,MNXM1375955,chebi:188502
MNXM1364305,chebi:111509,MNXM1115283,chebi:150285
MNXM1364332,chebi:37725,MNXM1107272,chebi:37727
MNXM1364332,chebi:37725,MNXM44128,chebi:43703
MNXM1364336,chebi:94289,MNXM1364335,chebi:63918
MNXM1364336,chebi:94289,MNXM530515,chebi:94751
MNXM1364337,chebi:148542,MNXM1364338,chebi:63232
MNXM1364337,chebi:148542,MNXM1378499,chebi:193905
MNXM1364345,chebi:168572,MNXM1364346,chebi:76071
MNXM1364391,chebi:15972,MNXM1364392,chebi:68492
MNXM1364406,chebi:173045,MNXM1364405,chebi:17030
MNXM1364448,chebi:60428,MNXM1364449,chebi:74669
MNXM1364460,chebi:28999,MNXM587367,chebi:84941
MNXM1364465,chebi:89363,MNXM1364464,chebi:57604
MNXM1364468,chebi:61562,MNXM1364469,chebi:68493
MNXM1364489,chebi:133820,MNXM1364490,chebi:77852
MNXM1364489,chebi:133820,MNXM39481,chebi:77895
MNXM1364495,chebi:22660,MNXM1364496,chebi:29990
MNXM1364495,chebi:22660,MNXM1364497,chebi:29991
MNXM1364503,chebi:149540,MNXM747733,chebi:144503
MNXM1364505,chebi:144093,MNXM1108221,chebi:144094
MNXM1364505,chebi:144093,MNXM1364506,chebi:39589
MNXM1364521,chebi:181408,MNXM1364523,chebi:48935
MNXM1364540,chebi:2179,MNXM1364299,chebi:42564
MNXM1364540,chebi:2179,MNXM7115,chebi:27442
MNXM1364546,chebi:17027,MNXM1364547,chebi:58321
MNXM1364550,chebi:168563,MNXM1108550,chebi:57456
MNXM1364570,chebi:137228,MNXM1364571,chebi:155852
MNXM1364577,chebi:154540,MNXM1364576,chebi:146847
MNXM1364577,chebi:154540,MNXM1372801,chebi:178030
MNXM1364582,chebi:147438,MNXM1113212,chebi:147437
MNXM1364582,chebi:147438,MNXM1364581,chebi:147436
MNXM1364584,chebi:149541,MNXM1364583,chebi:147609
MNXM1364585,chebi:149168,MNXM1364586,chebi:150476
MNXM1364592,chebi:154322,MNXM1364591,chebi:153593
MNXM1364595,chebi:16997,MNXM1255,chebi:29002
MNXM1364595,chebi:16997,MNXM1364596,chebi:28972
MNXM1364602,chebi:152903,MNXM1364603,chebi:157404
MNXM1364602,chebi:152903,MNXM1372829,chebi:178088
MNXM1364610,chebi:172471,MNXM1364611,chebi:229955
MNXM1364613,chebi:179521,MNXM1364612,chebi:157853
MNXM1364635,chebi:177353,MNXM1364634,chebi:176896
MNXM1364636,chebi:147434,MNXM1364637,chebi:177303
MNXM1364660,chebi:36740,MNXM1364658,chebi:28261
MNXM1364660,chebi:36740,MNXM1364659,chebi:28660
MNXM1364685,chebi:61932,MNXM1364684,chebi:53019
MNXM1364804,chebi:28770,MNXM1364803,chebi:28651
MNXM1364804,chebi:28770,MNXM31670,chebi:27702
MNXM1364819,chebi:17655,MNXM1364820,chebi:73143
MNXM1364892,chebi:131388,MNXM1364893,chebi:166488
MNXM1364892,chebi:131388,MNXM1372866,chebi:179049
MNXM1364986,chebi:157672,MNXM1364987,chebi:177750
MNXM1365001,chebi:181473,MNXM1365000,chebi:168966
MNXM1365001,chebi:181473,MNXM1376574,chebi:189323
MNXM1365242,chebi:166840,MNXM1365243,chebi:182597
MNXM1365242,chebi:166840,MNXM1373085,chebi:180914
MNXM1365313,chebi:192131,MNXM1365312,chebi:177902
MNXM1365626,chebi:174467,MNXM1365627,chebi:195235
MNXM1366470,chebi:166802,MNXM1366469,chebi:1301
MNXM1366470,chebi:166802,MNXM90173,chebi:67237
MNXM1366716,chebi:174893,MNXM1366715,chebi:141438
MNXM1366883,chebi:173568,MNXM1366884,chebi:191202
MNXM1366998,chebi:176890,MNXM1366997,chebi:169948
MNXM1367143,chebi:173694,MNXM1367144,chebi:73630
MNXM1367147,chebi:177253,MNXM1367148,chebi:74712
MNXM1367152,chebi:174099,MNXM1367151,chebi:141443
MNXM1367281,chebi:171753,MNXM1367282,chebi:171765
MNXM1367352,chebi:173578,MNXM1367351,chebi:169955
MNXM1368122,chebi:8499,MNXM1368123,chebi:8736
MNXM1368124,chebi:154754,MNXM1368125,chebi:65124
MNXM1368124,chebi:154754,MNXM1413244,chebi:234259
MNXM1368138,chebi:173580,MNXM1368137,chebi:169954
MNXM1368156,chebi:67266,MNXM1129874,chebi:177904
MNXM1368173,chebi:75585,MNXM1368172,chebi:75546
MNXM1368173,chebi:75585,MNXM32795,chebi:75466
MNXM1368188,chebi:76633,MNXM1368189,chebi:76635
MNXM1368188,chebi:76633,MNXM33734,chebi:76634
MNXM1368191,chebi:36728,MNXM1368190,chebi:28453
MNXM1368191,chebi:36728,MNXM1368192,chebi:36729
MNXM1368302,chebi:73047,MNXM1368300,chebi:156419
MNXM1368317,chebi:88799,MNXM1368316,chebi:88614
MNXM1368317,chebi:88799,MNXM1400258,chebi:218611
MNXM1368323,chebi:83837,MNXM1368324,chebi:83839
MNXM1368323,chebi:83837,MNXM149658,chebi:83844
MNXM1368333,chebi:167808,MNXM1368334,chebi:77273
MNXM1368333,chebi:167808,MNXM1375001,chebi:183960
MNXM1368338,chebi:88378,MNXM1368337,chebi:86363
MNXM1368338,chebi:88378,MNXM1411669,chebi:231434
MNXM1368338,chebi:88378,MNXM1411670,chebi:231435
MNXM1368338,chebi:88378,MNXM2177,chebi:36602
MNXM1368338,chebi:88378,MNXM34979,chebi:28023
MNXM1368338,chebi:88378,MNXM582,chebi:16808
MNXM1368349,chebi:73068,MNXM1368350,chebi:85105
MNXM1368389,chebi:77461,MNXM1368388,chebi:139144
MNXM1368450,chebi:34839,MNXM31660,chebi:39256
MNXM1368450,chebi:34839,MNXM31855,chebi:39255
MNXM1368452,chebi:174328,MNXM1368453,chebi:73395
MNXM1368466,chebi:73685,MNXM1368465,chebi:143879
MNXM1368466,chebi:73685,MNXM747389,chebi:143880
MNXM1368468,chebi:84056,MNXM1115886,chebi:151108
MNXM1368468,chebi:84056,MNXM1128881,chebi:167745
MNXM1368468,chebi:84056,MNXM1368467,chebi:133735
MNXM1368470,chebi:95103,MNXM1368469,chebi:75142
MNXM1368470,chebi:95103,MNXM1377440,chebi:191090
MNXM1368514,chebi:151570,MNXM1368515,chebi:91280
MNXM1368520,chebi:154173,MNXM1368521,chebi:91284
MNXM1368537,chebi:64958,MNXM63157,chebi:52374
MNXM1368658,chebi:174578,MNXM1368659,chebi:27587
MNXM1368668,chebi:93820,MNXM1368667,chebi:125665
MNXM1368681,chebi:95202,MNXM1368682,chebi:95300
MNXM1368681,chebi:95202,MNXM1372822,chebi:178075
MNXM1368681,chebi:95202,MNXM1373110,chebi:180955
MNXM1368681,chebi:95202,MNXM730404,chebi:17650
MNXM1368688,chebi:194221,MNXM1368687,chebi:194082
MNXM1368688,chebi:194221,MNXM9366,chebi:113
MNXM1368689,chebi:91315,MNXM1368690,chebi:91316
MNXM1368689,chebi:91315,MNXM174150,chebi:91317
MNXM1368694,chebi:180905,MNXM1368693,chebi:135777
MNXM1368694,chebi:180905,MNXM1373083,chebi:180904
MNXM1368710,chebi:139461,MNXM1368711,chebi:75751
MNXM1368710,chebi:139461,MNXM1374595,chebi:183365
MNXM1368710,chebi:139461,MNXM527533,chebi:75750
MNXM1368710,chebi:139461,MNXM527534,chebi:75777
MNXM1368710,chebi:139461,MNXM527535,chebi:75758
MNXM1368738,chebi:169985,MNXM1368737,chebi:133716
MNXM1368800,chebi:173032,MNXM1368799,chebi:173018
MNXM1368993,chebi:177806,MNXM1368994,chebi:57520
MNXM1369000,chebi:131889,MNXM1369001,chebi:165262
MNXM1369000,chebi:131889,MNXM33215,chebi:90820
MNXM1369008,chebi:139469,MNXM1369009,chebi:81162
MNXM1369008,chebi:139469,MNXM1376136,chebi:188731
MNXM1369012,chebi:36479,MNXM1369013,chebi:6320
MNXM1369023,chebi:58265,MNXM1369022,chebi:49012
MNXM1369023,chebi:58265,MNXM30922,chebi:49013
MNXM1369030,chebi:172552,MNXM1369031,chebi:58181
MNXM1369057,chebi:75406,MNXM1369058,chebi:75920
MNXM1369060,chebi:20070,MNXM1369061,chebi:37049
MNXM1369060,chebi:20070,MNXM484608,chebi:173535
MNXM1369063,chebi:76616,MNXM1369062,chebi:36210
MNXM1369063,chebi:76616,MNXM174129,chebi:43197
MNXM1369064,chebi:37098,MNXM1369065,chebi:37100
MNXM1369064,chebi:37098,MNXM31569,chebi:37099
MNXM1369067,chebi:76613,MNXM1369066,chebi:37250
MNXM1369067,chebi:76613,MNXM174130,chebi:38247
MNXM1369069,chebi:22746,MNXM1369068,chebi:188359
MNXM1369069,chebi:22746,MNXM733503,chebi:57253
MNXM1369106,chebi:72606,MNXM1369105,chebi:137567
MNXM1369106,chebi:72606,MNXM732977,chebi:78836
MNXM1369109,chebi:49006,MNXM1369110,chebi:58765
MNXM1369111,chebi:88771,MNXM1412653,chebi:233187
MNXM1369131,chebi:156163,MNXM33456,chebi:185064
MNXM1369192,chebi:64304,MNXM1369191,chebi:40682
MNXM1369192,chebi:64304,MNXM28128,chebi:73738
MNXM1369209,chebi:184751,MNXM1369210,chebi:77876
MNXM1369219,chebi:191567,MNXM1375330,chebi:185142
MNXM1369221,chebi:191471,MNXM1375578,chebi:186433
MNXM1369237,chebi:80911,MNXM1369236,chebi:189423
MNXM1369255,chebi:135063,MNXM1369256,chebi:16870
MNXM1369263,chebi:192022,MNXM1583724,chebi:29561
MNXM1369280,chebi:38144,MNXM1369281,chebi:38145
MNXM1369280,chebi:38144,MNXM1369282,chebi:38146
MNXM1369340,chebi:191841,MNXM1375662,chebi:186970
MNXM1369349,chebi:192065,MNXM1375464,chebi:185846
MNXM1369366,chebi:166830,MNXM1369365,chebi:145946
MNXM1369366,chebi:166830,MNXM4711,chebi:58270
MNXM1369384,chebi:177265,MNXM1369385,chebi:74390
MNXM1369400,chebi:166670,MNXM1369401,chebi:228351
MNXM1369412,chebi:196567,MNXM1369413,chebi:57421
MNXM1369417,chebi:91523,MNXM1369416,chebi:2626
MNXM1369509,chebi:154925,MNXM1369510,chebi:61758
MNXM1369522,chebi:157723,MNXM1369523,chebi:182944
MNXM1369522,chebi:157723,MNXM1379694,chebi:196239
MNXM1369602,chebi:17535,MNXM1369603,chebi:40886
MNXM1369602,chebi:17535,MNXM735720,chebi:46987
MNXM1369643,chebi:168323,MNXM1369642,chebi:138847
MNXM1369653,chebi:91643,MNXM738596,chebi:28527
MNXM1369679,chebi:175997,MNXM1369680,chebi:76079
MNXM1369714,chebi:137285,MNXM101151,chebi:71677
MNXM1369732,chebi:60408,MNXM1369733,chebi:84783
MNXM1369739,chebi:95108,MNXM1369738,chebi:191401
MNXM1369739,chebi:95108,MNXM1372944,chebi:180531
MNXM1369748,chebi:133686,MNXM1369749,chebi:232362
MNXM1369785,chebi:166698,MNXM1369786,chebi:33276
MNXM1369789,chebi:177578,MNXM1104823,chebi:57865
MNXM1369789,chebi:177578,MNXM1377324,chebi:190946
MNXM1369791,chebi:71424,MNXM1369792,chebi:87004
MNXM1370041,chebi:177499,MNXM1370042,chebi:73479
MNXM1370041,chebi:177499,MNXM1377533,chebi:191244
MNXM1370071,chebi:166691,MNXM1370070,chebi:142217
MNXM1370089,chebi:91678,MNXM1370088,chebi:4803
MNXM1370089,chebi:91678,MNXM1411977,chebi:232109
MNXM1370095,chebi:50586,MNXM1370094,chebi:23929
MNXM1370114,chebi:84894,MNXM1370113,chebi:177024
MNXM1370114,chebi:84894,MNXM149062,chebi:231969
MNXM1370128,chebi:172911,MNXM1370129,chebi:73806
MNXM1370136,chebi:173789,MNXM1370137,chebi:61696
MNXM1370157,chebi:91688,MNXM1370156,chebi:49040
MNXM1370173,chebi:175450,MNXM1370174,chebi:80823
MNXM1370173,chebi:175450,MNXM57806,chebi:80835
MNXM1370185,chebi:177961,MNXM1370186,chebi:53173
MNXM1370200,chebi:184805,MNXM1370199,chebi:133832
MNXM1370200,chebi:184805,MNXM1381575,chebi:199203
MNXM1370210,chebi:89308,MNXM1370209,chebi:143159
MNXM1370237,chebi:145891,MNXM1116672,chebi:152208
MNXM1370237,chebi:145891,MNXM748042,chebi:145630
MNXM1370249,chebi:168797,MNXM1370250,chebi:179508
MNXM1370257,chebi:191705,MNXM1370258,chebi:80768
MNXM1370257,chebi:191705,MNXM1396420,chebi:214678
MNXM1370324,chebi:80095,MNXM1370323,chebi:52972
MNXM1370337,chebi:191601,MNXM1375860,chebi:188268
MNXM1370350,chebi:72732,MNXM1370349,chebi:72343
MNXM1370368,chebi:176169,MNXM1370369,chebi:31143
MNXM1370368,chebi:176169,MNXM738850,chebi:78640
MNXM1370380,chebi:172788,MNXM1375723,chebi:187447
MNXM1370409,chebi:131886,MNXM1370410,chebi:165597
MNXM1370421,chebi:134798,MNXM1370422,chebi:76833
MNXM1370429,chebi:192972,MNXM1045,chebi:17767
MNXM1370429,chebi:192972,MNXM114524,chebi:86359
MNXM1370429,chebi:192972,MNXM1565,chebi:17796
MNXM1370429,chebi:192972,MNXM167561,chebi:87753
MNXM1370429,chebi:192972,MNXM1734,chebi:12931
MNXM1370429,chebi:192972,MNXM1927,chebi:13115
MNXM1370429,chebi:192972,MNXM2011,chebi:17360
MNXM1370429,chebi:192972,MNXM341,chebi:18391
MNXM1370429,chebi:192972,MNXM636,chebi:53071
MNXM1370431,chebi:167638,MNXM1135292,chebi:167639
MNXM1370431,chebi:167638,MNXM1135293,chebi:167640
MNXM1370431,chebi:167638,MNXM1135294,chebi:167641
MNXM1370431,chebi:167638,MNXM1370432,chebi:94471
MNXM1370435,chebi:89446,MNXM1370434,chebi:230377
MNXM1370440,chebi:89479,MNXM1370439,chebi:176891
MNXM1370484,chebi:191972,MNXM1375573,chebi:186398
MNXM1370516,chebi:176817,MNXM1370517,chebi:6631
MNXM1370516,chebi:176817,MNXM1380101,chebi:197674
MNXM1370516,chebi:176817,MNXM1386318,chebi:204270
MNXM1370565,chebi:75342,MNXM1370566,chebi:75757
MNXM1370565,chebi:75342,MNXM145734,chebi:75938
MNXM1370586,chebi:196009,MNXM1370587,chebi:7034
MNXM1370586,chebi:196009,MNXM1405837,chebi:224421
MNXM1370600,chebi:168023,MNXM1370599,chebi:144444
MNXM1370608,chebi:172425,MNXM1370609,chebi:193107
MNXM1370619,chebi:172431,MNXM1370620,chebi:44337
MNXM1370619,chebi:172431,MNXM1379448,chebi:195260
MNXM1370679,chebi:91679,MNXM1370678,chebi:7627
MNXM1370679,chebi:91679,MNXM1373906,chebi:182184
MNXM1370700,chebi:197122,MNXM1370701,chebi:7730
MNXM1370700,chebi:197122,MNXM1375127,chebi:184112
MNXM1370726,chebi:797,MNXM747700,chebi:144372
MNXM1370732,chebi:170130,MNXM1370733,chebi:170131
MNXM1370774,chebi:168399,MNXM1370773,chebi:145009
MNXM1370777,chebi:145226,MNXM1370778,chebi:191406
MNXM1370824,chebi:18047,MNXM1370825,chebi:83093
MNXM1370824,chebi:18047,MNXM31817,chebi:30318
MNXM1370826,chebi:37011,MNXM1370827,chebi:84813
MNXM1370848,chebi:47963,MNXM730306,chebi:87491
MNXM1370911,chebi:132233,MNXM1370912,chebi:4469
MNXM1370911,chebi:132233,MNXM725981,chebi:42724
MNXM1370924,chebi:136678,MNXM1370925,chebi:28777
MNXM1370977,chebi:58481,MNXM114577,chebi:27482
MNXM1370977,chebi:58481,MNXM1370976,chebi:57581
MNXM1371009,chebi:167422,MNXM1371008,chebi:125
MNXM1371009,chebi:167422,MNXM1371010,chebi:192031
MNXM1371009,chebi:167422,MNXM9248,chebi:68658
MNXM1371017,chebi:190005,MNXM1383517,chebi:201214
MNXM1371028,chebi:133516,MNXM1371029,chebi:190884
MNXM1371030,chebi:173625,MNXM1371031,chebi:192470
MNXM1371033,chebi:173889,MNXM1371032,chebi:155848
MNXM1371064,chebi:91849,MNXM1371063,chebi:4822
MNXM1371064,chebi:91849,MNXM1403117,chebi:221611
MNXM1371123,chebi:58482,MNXM114578,chebi:27751
MNXM1371123,chebi:58482,MNXM1371122,chebi:58253
MNXM1371138,chebi:173611,MNXM1371139,chebi:73701
MNXM1371176,chebi:79987,MNXM730501,chebi:182419
MNXM1371176,chebi:79987,MNXM730504,chebi:182420
MNXM1371190,chebi:167606,MNXM1371191,chebi:58297
MNXM1371203,chebi:95157,MNXM1371202,chebi:29746
MNXM1371210,chebi:6418,MNXM1371209,chebi:191208
MNXM1371210,chebi:6418,MNXM155046,chebi:73839
MNXM1371210,chebi:6418,MNXM157139,chebi:74528
MNXM1371213,chebi:177395,MNXM1371214,chebi:74389
MNXM1371213,chebi:177395,MNXM729871,chebi:73838
MNXM1371215,chebi:137013,MNXM1371216,chebi:73807
MNXM1371299,chebi:91655,MNXM1371298,chebi:140305
MNXM1371300,chebi:193741,MNXM1371301,chebi:73893
MNXM1371300,chebi:193741,MNXM731366,chebi:191204
MNXM1371308,chebi:184082,MNXM1371309,chebi:72959
MNXM1371320,chebi:30661,MNXM13043,chebi:233333
MNXM1371345,chebi:94347,MNXM1371344,chebi:184381
MNXM1371358,chebi:58195,MNXM1371359,chebi:90364
MNXM1371416,chebi:80509,MNXM1371415,chebi:57377
MNXM1371494,chebi:16553,MNXM1371495,chebi:85329
MNXM1371511,chebi:171992,MNXM1371510,chebi:169973
MNXM1371515,chebi:72623,MNXM1371514,chebi:156048
MNXM1371517,chebi:89570,MNXM1371516,chebi:165275
MNXM1371520,chebi:66953,MNXM1371518,chebi:18130
MNXM1371520,chebi:66953,MNXM1371519,chebi:66896
MNXM1371527,chebi:175321,MNXM1371528,chebi:72330
MNXM1371542,chebi:50148,MNXM1371541,chebi:50146
MNXM1371542,chebi:50148,MNXM30895,chebi:50150
MNXM1371542,chebi:50148,MNXM30999,chebi:50153
MNXM1371542,chebi:50148,MNXM31617,chebi:50147
MNXM1371566,chebi:176889,MNXM734380,chebi:132823
MNXM1371566,chebi:176889,MNXM1371567,chebi:27693
MNXM1371613,chebi:7916,MNXM1371612,chebi:29032
MNXM1371624,chebi:57996,MNXM1371623,chebi:28594
MNXM1371634,chebi:76724,MNXM1371633,chebi:58386
MNXM1371634,chebi:76724,MNXM3762,chebi:57562
MNXM1371696,chebi:61352,MNXM1371695,chebi:153259
MNXM1371729,chebi:157104,MNXM1371730,chebi:60171
MNXM1371742,chebi:8811,MNXM1371741,chebi:39280
MNXM1371761,chebi:110193,MNXM736492,chebi:3506
MNXM1371800,chebi:28207,MNXM1371799,chebi:142399
MNXM1371816,chebi:175916,MNXM1371815,chebi:169949
MNXM1371817,chebi:49045,MNXM1371818,chebi:49046
MNXM1371817,chebi:49045,MNXM733878,chebi:49044
MNXM1371831,chebi:144052,MNXM1092729,chebi:89519
MNXM1371831,chebi:144052,MNXM1371832,chebi:171890
MNXM1371831,chebi:144052,MNXM737274,chebi:31542
MNXM1371831,chebi:144052,MNXM747317,chebi:199339
MNXM1371847,chebi:176205,MNXM1371848,chebi:80389
MNXM1371888,chebi:185325,MNXM1371889,chebi:4177
MNXM1371889,chebi:4177,MNXM737690,chebi:83992
MNXM1371892,chebi:192003,MNXM1371893,chebi:59016
MNXM1371942,chebi:62974,MNXM1115416,chebi:150472
MNXM1371942,chebi:62974,MNXM1119711,chebi:156790
MNXM1371961,chebi:58968,MNXM30797,chebi:43219
MNXM1371961,chebi:58968,MNXM30799,chebi:58967
MNXM1371982,chebi:193939,MNXM1104661,chebi:57330
MNXM1372012,chebi:143739,MNXM1372013,chebi:89400
MNXM1372012,chebi:143739,MNXM24240,chebi:173017
MNXM1372016,chebi:80480,MNXM739454,chebi:76360
MNXM1372029,chebi:70958,MNXM1372028,chebi:192560
MNXM1372044,chebi:17138,MNXM1372045,chebi:59776
MNXM1372044,chebi:17138,MNXM18911,chebi:48932
MNXM1372048,chebi:182954,MNXM739972,chebi:144374
MNXM1372078,chebi:80079,MNXM1372079,chebi:80082
MNXM1372135,chebi:177510,MNXM1372136,chebi:7633
MNXM1372169,chebi:139267,MNXM1372168,chebi:138605
MNXM1372175,chebi:189577,MNXM1372174,chebi:141767
MNXM1372180,chebi:141633,MNXM1372181,chebi:194530
MNXM1372189,chebi:145888,MNXM1372188,chebi:145618
MNXM1372189,chebi:145888,MNXM1378057,chebi:193030
MNXM1372201,chebi:88612,MNXM1372200,chebi:195485
MNXM1372203,chebi:88644,MNXM1372202,chebi:195488
MNXM1372219,chebi:27468,MNXM1372218,chebi:176874
MNXM1372268,chebi:184519,MNXM1377994,chebi:192864
MNXM1372310,chebi:176473,MNXM1377645,chebi:192026
MNXM1372362,chebi:228356,MNXM1372361,chebi:149665
MNXM1372363,chebi:149462,MNXM1135122,chebi:149451
MNXM1372363,chebi:149462,MNXM1135125,chebi:149461
MNXM1372363,chebi:149462,MNXM1372364,chebi:195258
MNXM1372388,chebi:125451,MNXM1372389,chebi:9144
MNXM1372388,chebi:125451,MNXM1389703,chebi:207762
MNXM1372426,chebi:77132,MNXM1372425,chebi:142956
MNXM1372426,chebi:77132,MNXM746915,chebi:142957
MNXM1372430,chebi:91639,MNXM1372429,chebi:233450
MNXM1372430,chebi:91639,MNXM1412804,chebi:233451
MNXM1372468,chebi:27391,MNXM1372469,chebi:62612
MNXM1372468,chebi:27391,MNXM31144,chebi:37005
MNXM1372807,chebi:178049,MNXM1104805,chebi:28852
MNXM1372807,chebi:178049,MNXM74700,chebi:165335
MNXM1372855,chebi:178206,MNXM1410538,chebi:229493
MNXM1372855,chebi:178206,MNXM1410540,chebi:229495
MNXM1372880,chebi:179573,MNXM587503,chebi:177513
MNXM1372880,chebi:179573,MNXM739059,chebi:29643
MNXM1372889,chebi:179921,MNXM5113,chebi:60390
MNXM1372889,chebi:179921,MNXM731007,chebi:233101
MNXM1372942,chebi:180526,MNXM1373624,chebi:181741
MNXM1372942,chebi:180526,MNXM1373755,chebi:181960
MNXM1372947,chebi:180534,MNXM814439,chebi:175134
MNXM1373023,chebi:180651,MNXM1373020,chebi:180648
MNXM1373023,chebi:180651,MNXM1373021,chebi:180649
MNXM1373069,chebi:180817,MNXM1120414,chebi:157623
MNXM1373087,chebi:180916,MNXM48618,chebi:39731
MNXM1373087,chebi:180916,MNXM500,chebi:16905
MNXM1373087,chebi:180916,MNXM59035,chebi:49093
MNXM1373105,chebi:180947,MNXM12052,chebi:78902
MNXM1373106,chebi:180948,MNXM162410,chebi:132030
MNXM1373109,chebi:180953,MNXM973,chebi:16175
MNXM1373113,chebi:180962,MNXM4488,chebi:47771
MNXM1373114,chebi:180963,MNXM1101977,chebi:17509
MNXM1373118,chebi:180968,MNXM1104296,chebi:36257
MNXM1373118,chebi:180968,MNXM1370777,chebi:145226
MNXM1373118,chebi:180968,MNXM83383,chebi:145227
MNXM1373123,chebi:180974,MNXM2141,chebi:29083
MNXM1373126,chebi:180978,MNXM728350,chebi:57297
MNXM1373133,chebi:180990,MNXM747859,chebi:145105
MNXM1373136,chebi:181000,MNXM44185,chebi:35071
MNXM1373136,chebi:181000,MNXM731676,chebi:35064
MNXM1373137,chebi:181001,MNXM104160,chebi:69439
MNXM1373137,chebi:181001,MNXM1393469,chebi:211635
MNXM1373137,chebi:181001,MNXM1402397,chebi:220860
MNXM1373145,chebi:181011,MNXM1397620,chebi:215911
MNXM1373145,chebi:181011,MNXM1407439,chebi:226068
MNXM1373150,chebi:181020,MNXM164729,chebi:8378
MNXM1373156,chebi:181027,MNXM1382058,chebi:199700
MNXM1373156,chebi:181027,MNXM1385250,chebi:203159
MNXM1373163,chebi:181036,MNXM1107182,chebi:75643
MNXM1373163,chebi:181036,MNXM160510,chebi:75644
MNXM1373172,chebi:181046,MNXM1394164,chebi:212358
MNXM1373172,chebi:181046,MNXM1395342,chebi:213573
MNXM1373172,chebi:181046,MNXM1396898,chebi:215172
MNXM1373172,chebi:181046,MNXM1396903,chebi:215177
MNXM1373172,chebi:181046,MNXM79629,chebi:64535
MNXM1373177,chebi:181052,MNXM53983,chebi:324935
MNXM1373187,chebi:181063,MNXM12599,chebi:70788
MNXM1373192,chebi:181069,MNXM13275,chebi:10101
MNXM1373194,chebi:181071,MNXM1373795,chebi:182009
MNXM1373194,chebi:181071,MNXM1388554,chebi:206582
MNXM1373210,chebi:181089,MNXM1412276,chebi:232566
MNXM1373210,chebi:181089,MNXM1412277,chebi:232567
MNXM1373210,chebi:181089,MNXM526021,chebi:133176
MNXM1373219,chebi:181102,MNXM935,chebi:28997
MNXM1373221,chebi:181104,MNXM1378265,chebi:193485
MNXM1373221,chebi:181104,MNXM1410724,chebi:229987
MNXM1373222,chebi:181105,MNXM1396880,chebi:215148
MNXM1373222,chebi:181105,MNXM1408774,chebi:227445
MNXM1373224,chebi:181108,MNXM1373787,chebi:182000
MNXM1373224,chebi:181108,MNXM1412113,chebi:232285
MNXM1373226,chebi:181110,MNXM1374141,chebi:182545
MNXM1373226,chebi:181110,MNXM528663,chebi:91558
MNXM1373226,chebi:181110,MNXM54837,chebi:5294
MNXM1373227,chebi:181111,MNXM530514,chebi:94749
MNXM1373227,chebi:181111,MNXM82703,chebi:9249
MNXM1373233,chebi:181121,MNXM733705,chebi:17037
MNXM1373257,chebi:181155,MNXM7995,chebi:68650
MNXM1373260,chebi:181158,MNXM172379,chebi:125442
MNXM1373271,chebi:181175,MNXM171171,chebi:93476
MNXM1373271,chebi:181175,MNXM64274,chebi:31897
MNXM1373273,chebi:181179,MNXM736494,chebi:60008
