id_left,id_right,pairkey
CHEBI_61228,CHEBI_61229,CHEBI_61228__CHEBI_61229
CHEBI_5088,CHEBI_61236,CHEBI_5088__CHEBI_61236
CHEBI_61249,CHEBI_28230,CHEBI_28230__CHEBI_61249
CHEBI_3240,CHEBI_61263,CHEBI_3240__CHEBI_61263
CHEBI_16794,CHEBI_61269,CHEBI_16794__CHEBI_61269
CHEBI_61267,CHEBI_61280,CHEBI_61267__CHEBI_61280
CHEBI_61268,CHEBI_61281,CHEBI_61268__CHEBI_61281
CHEBI_61283,CHEBI_2981,CHEBI_2981__CHEBI_61283
CHEBI_61285,CHEBI_61282,CHEBI_61282__CHEBI_61285
CHEBI_61294,CHEBI_61291,CHEBI_61291__CHEBI_61294
CHEBI_61301,CHEBI_61305,CHEBI_61301__CHEBI_61305
CHEBI_61331,CHEBI_61311,CHEBI_61311__CHEBI_61331
CHEBI_61339,CHEBI_61312,CHEBI_61312__CHEBI_61339
CHEBI_61382,CHEBI_28807,CHEBI_28807__CHEBI_61382
CHEBI_24109,CHEBI_61393,CHEBI_24109__CHEBI_61393
CHEBI_61417,CHEBI_61377,CHEBI_61377__CHEBI_61417
CHEBI_61392,CHEBI_61437,CHEBI_61392__CHEBI_61437
CHEBI_61485,CHEBI_102166,CHEBI_102166__CHEBI_61485
CHEBI_61317,CHEBI_61505,CHEBI_61317__CHEBI_61505
CHEBI_61496,CHEBI_61533,CHEBI_61496__CHEBI_61533
CHEBI_61401,CHEBI_61564,CHEBI_61401__CHEBI_61564
CHEBI_15675,CHEBI_42677,CHEBI_15675__CHEBI_42677
CHEBI_15773,CHEBI_42939,CHEBI_15773__CHEBI_42939
CHEBI_61665,CHEBI_61664,CHEBI_61664__CHEBI_61665
CHEBI_3024,CHEBI_61691,CHEBI_3024__CHEBI_61691
CHEBI_61698,CHEBI_61701,CHEBI_61698__CHEBI_61701
CHEBI_61708,CHEBI_61707,CHEBI_61707__CHEBI_61708
CHEBI_61715,CHEBI_36163,CHEBI_36163__CHEBI_61715
CHEBI_61720,CHEBI_30033,CHEBI_30033__CHEBI_61720
CHEBI_61734,CHEBI_61735,CHEBI_61734__CHEBI_61735
CHEBI_61717,CHEBI_60562,CHEBI_60562__CHEBI_61717
CHEBI_61887,CHEBI_40410,CHEBI_40410__CHEBI_61887
CHEBI_61811,CHEBI_61809,CHEBI_61809__CHEBI_61811
CHEBI_61923,CHEBI_41696,CHEBI_41696__CHEBI_61923
CHEBI_61938,CHEBI_61936,CHEBI_61936__CHEBI_61938
CHEBI_61904,CHEBI_1157,CHEBI_1157__CHEBI_61904
CHEBI_61909,CHEBI_42465,CHEBI_42465__CHEBI_61909
CHEBI_61984,CHEBI_61982,CHEBI_61982__CHEBI_61984
CHEBI_61985,CHEBI_62011,CHEBI_61985__CHEBI_62011
CHEBI_61931,CHEBI_62013,CHEBI_61931__CHEBI_62013
CHEBI_62069,CHEBI_28205,CHEBI_28205__CHEBI_62069
CHEBI_62070,CHEBI_100147,CHEBI_100147__CHEBI_62070
CHEBI_62072,CHEBI_60833,CHEBI_60833__CHEBI_62072
CHEBI_62080,CHEBI_62079,CHEBI_62079__CHEBI_62080
CHEBI_62086,CHEBI_62088,CHEBI_62086__CHEBI_62088
CHEBI_2379,CHEBI_62101,CHEBI_2379__CHEBI_62101
CHEBI_62074,CHEBI_19982,CHEBI_19982__CHEBI_62074
CHEBI_62046,CHEBI_62193,CHEBI_62046__CHEBI_62193
CHEBI_62210,CHEBI_62212,CHEBI_62210__CHEBI_62212
CHEBI_62211,CHEBI_1461,CHEBI_1461__CHEBI_62211
CHEBI_62213,CHEBI_4083,CHEBI_4083__CHEBI_62213
CHEBI_28715,CHEBI_62214,CHEBI_28715__CHEBI_62214
CHEBI_62222,CHEBI_29024,CHEBI_29024__CHEBI_62222
CHEBI_62225,CHEBI_27891,CHEBI_27891__CHEBI_62225
CHEBI_62246,CHEBI_45410,CHEBI_45410__CHEBI_62246
CHEBI_62238,CHEBI_62255,CHEBI_62238__CHEBI_62255
CHEBI_62338,CHEBI_37788,CHEBI_37788__CHEBI_62338
CHEBI_62239,CHEBI_62406,CHEBI_62239__CHEBI_62406
CHEBI_62248,CHEBI_62412,CHEBI_62248__CHEBI_62412
CHEBI_62414,CHEBI_3110,CHEBI_3110__CHEBI_62414
CHEBI_62419,CHEBI_62247,CHEBI_62247__CHEBI_62419
CHEBI_62423,CHEBI_28478,CHEBI_28478__CHEBI_62423
CHEBI_62249,CHEBI_62422,CHEBI_62249__CHEBI_62422
CHEBI_62441,CHEBI_62439,CHEBI_62439__CHEBI_62441
CHEBI_62448,CHEBI_24809,CHEBI_24809__CHEBI_62448
CHEBI_62461,CHEBI_62460,CHEBI_62460__CHEBI_62461
CHEBI_62478,CHEBI_62476,CHEBI_62476__CHEBI_62478
CHEBI_62482,CHEBI_62479,CHEBI_62479__CHEBI_62482
CHEBI_62501,CHEBI_27470,CHEBI_27470__CHEBI_62501
CHEBI_62517,CHEBI_45969,CHEBI_45969__CHEBI_62517
CHEBI_62519,CHEBI_62526,CHEBI_62519__CHEBI_62526
CHEBI_62531,CHEBI_62528,CHEBI_62528__CHEBI_62531
CHEBI_62554,CHEBI_38221,CHEBI_38221__CHEBI_62554
CHEBI_62576,CHEBI_62574,CHEBI_62574__CHEBI_62576
CHEBI_62585,CHEBI_62589,CHEBI_62585__CHEBI_62589
CHEBI_35904,CHEBI_62604,CHEBI_35904__CHEBI_62604
CHEBI_520819,CHEBI_42638,CHEBI_42638__CHEBI_520819
CHEBI_6331,CHEBI_21285,CHEBI_21285__CHEBI_6331
CHEBI_62622,CHEBI_27823,CHEBI_27823__CHEBI_62622
CHEBI_62641,CHEBI_36999,CHEBI_36999__CHEBI_62641
CHEBI_62724,CHEBI_1865,CHEBI_1865__CHEBI_62724
CHEBI_62726,CHEBI_62750,CHEBI_62726__CHEBI_62750
CHEBI_62767,CHEBI_3918,CHEBI_3918__CHEBI_62767
CHEBI_62766,CHEBI_62765,CHEBI_62765__CHEBI_62766
CHEBI_62802,CHEBI_47459,CHEBI_47459__CHEBI_62802
CHEBI_62807,CHEBI_62806,CHEBI_62806__CHEBI_62807
CHEBI_62813,CHEBI_62812,CHEBI_62812__CHEBI_62813
CHEBI_62860,CHEBI_62858,CHEBI_62858__CHEBI_62860
CHEBI_62877,CHEBI_55513,CHEBI_55513__CHEBI_62877
CHEBI_62890,CHEBI_62912,CHEBI_62890__CHEBI_62912
CHEBI_62932,CHEBI_168396,CHEBI_168396__CHEBI_62932
CHEBI_62934,CHEBI_15955,CHEBI_15955__CHEBI_62934
CHEBI_62954,CHEBI_62952,CHEBI_62952__CHEBI_62954
CHEBI_62981,CHEBI_18240,CHEBI_18240__CHEBI_62981
CHEBI_62980,CHEBI_30653,CHEBI_30653__CHEBI_62980
CHEBI_63070,CHEBI_16958,CHEBI_16958__CHEBI_63070
CHEBI_63072,CHEBI_17588,CHEBI_17588__CHEBI_63072
CHEBI_408174,CHEBI_63107,CHEBI_408174__CHEBI_63107
CHEBI_63115,CHEBI_63113,CHEBI_63113__CHEBI_63115
CHEBI_63163,CHEBI_16283,CHEBI_16283__CHEBI_63163
CHEBI_63209,CHEBI_63208,CHEBI_63208__CHEBI_63209
CHEBI_63217,CHEBI_63216,CHEBI_63216__CHEBI_63217
CHEBI_8356,CHEBI_63218,CHEBI_63218__CHEBI_8356
CHEBI_63222,CHEBI_63220,CHEBI_63220__CHEBI_63222
CHEBI_63254,CHEBI_62763,CHEBI_62763__CHEBI_63254
CHEBI_63270,CHEBI_44395,CHEBI_44395__CHEBI_63270
CHEBI_63278,CHEBI_63275,CHEBI_63275__CHEBI_63278
CHEBI_63282,CHEBI_63281,CHEBI_63281__CHEBI_63282
CHEBI_16838,CHEBI_52641,CHEBI_16838__CHEBI_52641
CHEBI_29706,CHEBI_63307,CHEBI_29706__CHEBI_63307
CHEBI_44549,CHEBI_63416,CHEBI_44549__CHEBI_63416
CHEBI_63469,CHEBI_19929,CHEBI_19929__CHEBI_63469
CHEBI_63475,CHEBI_27592,CHEBI_27592__CHEBI_63475
CHEBI_63524,CHEBI_49432,CHEBI_49432__CHEBI_63524
CHEBI_63590,CHEBI_63579,CHEBI_63579__CHEBI_63590
CHEBI_63622,CHEBI_63647,CHEBI_63622__CHEBI_63647
CHEBI_63619,CHEBI_63650,CHEBI_63619__CHEBI_63650
CHEBI_63660,CHEBI_63618,CHEBI_63618__CHEBI_63660
CHEBI_63611,CHEBI_63699,CHEBI_63611__CHEBI_63699
CHEBI_63617,CHEBI_63706,CHEBI_63617__CHEBI_63706
CHEBI_63719,CHEBI_7770,CHEBI_63719__CHEBI_7770
CHEBI_63724,CHEBI_63616,CHEBI_63616__CHEBI_63724
CHEBI_28331,CHEBI_63677,CHEBI_28331__CHEBI_63677
CHEBI_63693,CHEBI_63735,CHEBI_63693__CHEBI_63735
CHEBI_63692,CHEBI_63741,CHEBI_63692__CHEBI_63741
CHEBI_63474,CHEBI_28506,CHEBI_28506__CHEBI_63474
CHEBI_63814,CHEBI_43977,CHEBI_43977__CHEBI_63814
CHEBI_63815,CHEBI_46171,CHEBI_46171__CHEBI_63815
CHEBI_63832,CHEBI_63836,CHEBI_63832__CHEBI_63836
CHEBI_63857,CHEBI_63845,CHEBI_63845__CHEBI_63857
CHEBI_63894,CHEBI_45133,CHEBI_45133__CHEBI_63894
CHEBI_63904,CHEBI_63900,CHEBI_63900__CHEBI_63904
CHEBI_63862,CHEBI_63863,CHEBI_63862__CHEBI_63863
CHEBI_63929,CHEBI_63930,CHEBI_63929__CHEBI_63930
CHEBI_63945,CHEBI_63946,CHEBI_63945__CHEBI_63946
CHEBI_63950,CHEBI_63947,CHEBI_63947__CHEBI_63950
CHEBI_63955,CHEBI_63953,CHEBI_63953__CHEBI_63955
CHEBI_63971,CHEBI_63968,CHEBI_63968__CHEBI_63971
CHEBI_63988,CHEBI_63987,CHEBI_63987__CHEBI_63988
CHEBI_64004,CHEBI_64003,CHEBI_64003__CHEBI_64004
CHEBI_64011,CHEBI_64038,CHEBI_64011__CHEBI_64038
CHEBI_64060,CHEBI_64059,CHEBI_64059__CHEBI_64060
CHEBI_64065,CHEBI_64066,CHEBI_64065__CHEBI_64066
CHEBI_64069,CHEBI_64071,CHEBI_64069__CHEBI_64071
CHEBI_64080,CHEBI_64079,CHEBI_64079__CHEBI_64080
CHEBI_64074,CHEBI_57458,CHEBI_57458__CHEBI_64074
CHEBI_64089,CHEBI_64087,CHEBI_64087__CHEBI_64089
CHEBI_64098,CHEBI_64097,CHEBI_64097__CHEBI_64098
CHEBI_64101,CHEBI_64100,CHEBI_64100__CHEBI_64101
CHEBI_64114,CHEBI_64113,CHEBI_64113__CHEBI_64114
CHEBI_64117,CHEBI_64118,CHEBI_64117__CHEBI_64118
CHEBI_64131,CHEBI_64132,CHEBI_64131__CHEBI_64132
CHEBI_64137,CHEBI_64138,CHEBI_64137__CHEBI_64138
CHEBI_63058,CHEBI_64140,CHEBI_63058__CHEBI_64140
CHEBI_64145,CHEBI_64146,CHEBI_64145__CHEBI_64146
CHEBI_64149,CHEBI_64150,CHEBI_64149__CHEBI_64150
CHEBI_64156,CHEBI_64157,CHEBI_64156__CHEBI_64157
CHEBI_64159,CHEBI_64160,CHEBI_64159__CHEBI_64160
CHEBI_64187,CHEBI_64190,CHEBI_64187__CHEBI_64190
CHEBI_64177,CHEBI_64193,CHEBI_64177__CHEBI_64193
CHEBI_7936,CHEBI_64197,CHEBI_64197__CHEBI_7936
CHEBI_64200,CHEBI_64201,CHEBI_64200__CHEBI_64201
CHEBI_64203,CHEBI_64204,CHEBI_64203__CHEBI_64204
CHEBI_47780,CHEBI_64209,CHEBI_47780__CHEBI_64209
CHEBI_9123,CHEBI_64214,CHEBI_64214__CHEBI_9123
CHEBI_64224,CHEBI_50452,CHEBI_50452__CHEBI_64224
CHEBI_64221,CHEBI_64265,CHEBI_64221__CHEBI_64265
CHEBI_64270,CHEBI_64252,CHEBI_64252__CHEBI_64270
CHEBI_64254,CHEBI_64284,CHEBI_64254__CHEBI_64284
CHEBI_28193,CHEBI_64261,CHEBI_28193__CHEBI_64261
CHEBI_64278,CHEBI_64291,CHEBI_64278__CHEBI_64291
CHEBI_64283,CHEBI_64293,CHEBI_64283__CHEBI_64293
CHEBI_64285,CHEBI_64298,CHEBI_64285__CHEBI_64298
CHEBI_64302,CHEBI_16698,CHEBI_16698__CHEBI_64302
CHEBI_518413,CHEBI_64320,CHEBI_518413__CHEBI_64320
CHEBI_64322,CHEBI_64321,CHEBI_64321__CHEBI_64322
CHEBI_64312,CHEBI_64325,CHEBI_64312__CHEBI_64325
CHEBI_64339,CHEBI_64335,CHEBI_64335__CHEBI_64339
CHEBI_8874,CHEBI_64363,CHEBI_64363__CHEBI_8874
CHEBI_10650,CHEBI_64364,CHEBI_10650__CHEBI_64364
CHEBI_50212,CHEBI_50318,CHEBI_50212__CHEBI_50318
CHEBI_45081,CHEBI_64383,CHEBI_45081__CHEBI_64383
CHEBI_64387,CHEBI_39199,CHEBI_39199__CHEBI_64387
CHEBI_19641,CHEBI_50129,CHEBI_19641__CHEBI_50129
CHEBI_29754,CHEBI_64448,CHEBI_29754__CHEBI_64448
CHEBI_64449,CHEBI_29851,CHEBI_29851__CHEBI_64449
CHEBI_64457,CHEBI_64455,CHEBI_64455__CHEBI_64457
CHEBI_64463,CHEBI_64464,CHEBI_64463__CHEBI_64464
CHEBI_64514,CHEBI_64493,CHEBI_64493__CHEBI_64514
CHEBI_6909,CHEBI_64682,CHEBI_64682__CHEBI_6909
CHEBI_64675,CHEBI_64687,CHEBI_64675__CHEBI_64687
CHEBI_64692,CHEBI_64643,CHEBI_64643__CHEBI_64692
CHEBI_64693,CHEBI_64642,CHEBI_64642__CHEBI_64693
CHEBI_64703,CHEBI_104011,CHEBI_104011__CHEBI_64703
CHEBI_27676,CHEBI_64802,CHEBI_27676__CHEBI_64802
CHEBI_64794,CHEBI_9003,CHEBI_64794__CHEBI_9003
CHEBI_64812,CHEBI_64811,CHEBI_64811__CHEBI_64812
CHEBI_64820,CHEBI_64818,CHEBI_64818__CHEBI_64820
CHEBI_64822,CHEBI_64821,CHEBI_64821__CHEBI_64822
CHEBI_64824,CHEBI_64823,CHEBI_64823__CHEBI_64824
CHEBI_64826,CHEBI_64825,CHEBI_64825__CHEBI_64826
CHEBI_64832,CHEBI_64830,CHEBI_64830__CHEBI_64832
CHEBI_32814,CHEBI_15859,CHEBI_15859__CHEBI_32814
CHEBI_64847,CHEBI_64851,CHEBI_64847__CHEBI_64851
CHEBI_64772,CHEBI_64855,CHEBI_64772__CHEBI_64855
CHEBI_64853,CHEBI_64856,CHEBI_64853__CHEBI_64856
CHEBI_64859,CHEBI_64854,CHEBI_64854__CHEBI_64859
CHEBI_64839,CHEBI_64844,CHEBI_64839__CHEBI_64844
CHEBI_64876,CHEBI_61338,CHEBI_61338__CHEBI_64876
CHEBI_64870,CHEBI_64882,CHEBI_64870__CHEBI_64882
CHEBI_64879,CHEBI_64892,CHEBI_64879__CHEBI_64892
CHEBI_64782,CHEBI_63749,CHEBI_63749__CHEBI_64782
CHEBI_64894,CHEBI_64899,CHEBI_64894__CHEBI_64899
CHEBI_64694,CHEBI_64921,CHEBI_64694__CHEBI_64921
CHEBI_64790,CHEBI_64808,CHEBI_64790__CHEBI_64808
CHEBI_64788,CHEBI_64939,CHEBI_64788__CHEBI_64939
CHEBI_64789,CHEBI_64942,CHEBI_64789__CHEBI_64942
CHEBI_64965,CHEBI_27506,CHEBI_27506__CHEBI_64965
CHEBI_64925,CHEBI_50591,CHEBI_50591__CHEBI_64925
CHEBI_64934,CHEBI_64966,CHEBI_64934__CHEBI_64966
CHEBI_64979,CHEBI_64978,CHEBI_64978__CHEBI_64979
CHEBI_64998,CHEBI_65011,CHEBI_64998__CHEBI_65011
CHEBI_65008,CHEBI_65016,CHEBI_65008__CHEBI_65016
CHEBI_65018,CHEBI_65010,CHEBI_65010__CHEBI_65018
CHEBI_65027,CHEBI_65002,CHEBI_65002__CHEBI_65027
CHEBI_65041,CHEBI_65032,CHEBI_65032__CHEBI_65041
CHEBI_2519,CHEBI_65042,CHEBI_2519__CHEBI_65042
CHEBI_65043,CHEBI_65031,CHEBI_65031__CHEBI_65043
CHEBI_65035,CHEBI_65045,CHEBI_65035__CHEBI_65045
CHEBI_65046,CHEBI_65003,CHEBI_65003__CHEBI_65046
CHEBI_65075,CHEBI_65071,CHEBI_65071__CHEBI_65075
CHEBI_7489,CHEBI_65076,CHEBI_65076__CHEBI_7489
CHEBI_65067,CHEBI_65100,CHEBI_65067__CHEBI_65100
CHEBI_65108,CHEBI_65086,CHEBI_65086__CHEBI_65108
CHEBI_65113,CHEBI_65082,CHEBI_65082__CHEBI_65113
CHEBI_65209,CHEBI_65208,CHEBI_65208__CHEBI_65209
CHEBI_65160,CHEBI_60420,CHEBI_60420__CHEBI_65160
CHEBI_58189,CHEBI_65180,CHEBI_58189__CHEBI_65180
CHEBI_65196,CHEBI_60441,CHEBI_60441__CHEBI_65196
CHEBI_21860,CHEBI_65258,CHEBI_21860__CHEBI_65258
CHEBI_61346,CHEBI_65352,CHEBI_61346__CHEBI_65352
CHEBI_30297,CHEBI_49870,CHEBI_30297__CHEBI_49870
CHEBI_66874,CHEBI_15727,CHEBI_15727__CHEBI_66874
CHEBI_37753,CHEBI_66878,CHEBI_37753__CHEBI_66878
CHEBI_66924,CHEBI_16919,CHEBI_16919__CHEBI_66924
CHEBI_66940,CHEBI_24108,CHEBI_24108__CHEBI_66940
CHEBI_66893,CHEBI_66946,CHEBI_66893__CHEBI_66946
CHEBI_66942,CHEBI_66951,CHEBI_66942__CHEBI_66951
CHEBI_66950,CHEBI_66955,CHEBI_66950__CHEBI_66955
CHEBI_67001,CHEBI_21858,CHEBI_21858__CHEBI_67001
CHEBI_67008,CHEBI_28683,CHEBI_28683__CHEBI_67008
CHEBI_67009,CHEBI_16680,CHEBI_16680__CHEBI_67009
CHEBI_67012,CHEBI_15765,CHEBI_15765__CHEBI_67012
CHEBI_67026,CHEBI_6498,CHEBI_6498__CHEBI_67026
CHEBI_67036,CHEBI_21977,CHEBI_21977__CHEBI_67036
CHEBI_67037,CHEBI_15805,CHEBI_15805__CHEBI_67037
CHEBI_15781,CHEBI_67049,CHEBI_15781__CHEBI_67049
CHEBI_67050,CHEBI_17728,CHEBI_17728__CHEBI_67050
CHEBI_67052,CHEBI_27744,CHEBI_27744__CHEBI_67052
CHEBI_29340,CHEBI_29337,CHEBI_29337__CHEBI_29340
CHEBI_66948,CHEBI_28791,CHEBI_28791__CHEBI_66948
CHEBI_66963,CHEBI_67078,CHEBI_66963__CHEBI_67078
CHEBI_66961,CHEBI_67080,CHEBI_66961__CHEBI_67080
CHEBI_66945,CHEBI_67104,CHEBI_66945__CHEBI_67104
CHEBI_28220,CHEBI_66944,CHEBI_28220__CHEBI_66944
CHEBI_67115,CHEBI_66941,CHEBI_66941__CHEBI_67115
CHEBI_66982,CHEBI_64689,CHEBI_64689__CHEBI_66982
CHEBI_66912,CHEBI_67122,CHEBI_66912__CHEBI_67122
CHEBI_52768,CHEBI_67141,CHEBI_52768__CHEBI_67141
CHEBI_64673,CHEBI_67147,CHEBI_64673__CHEBI_67147
CHEBI_67156,CHEBI_67146,CHEBI_67146__CHEBI_67156
CHEBI_67159,CHEBI_67145,CHEBI_67145__CHEBI_67159
CHEBI_67106,CHEBI_67109,CHEBI_67106__CHEBI_67109
CHEBI_67186,CHEBI_67177,CHEBI_67177__CHEBI_67186
CHEBI_67187,CHEBI_67108,CHEBI_67108__CHEBI_67187
CHEBI_67136,CHEBI_3359,CHEBI_3359__CHEBI_67136
CHEBI_66868,CHEBI_65072,CHEBI_65072__CHEBI_66868
CHEBI_67139,CHEBI_67205,CHEBI_67139__CHEBI_67205
CHEBI_67211,CHEBI_67241,CHEBI_67211__CHEBI_67241
CHEBI_67260,CHEBI_67264,CHEBI_67260__CHEBI_67264
CHEBI_68575,CHEBI_68574,CHEBI_68574__CHEBI_68575
CHEBI_68592,CHEBI_68591,CHEBI_68591__CHEBI_68592
CHEBI_68597,CHEBI_68598,CHEBI_68597__CHEBI_68598
CHEBI_68604,CHEBI_68603,CHEBI_68603__CHEBI_68604
CHEBI_68611,CHEBI_68609,CHEBI_68609__CHEBI_68611
CHEBI_68606,CHEBI_68605,CHEBI_68605__CHEBI_68606
CHEBI_68613,CHEBI_38722,CHEBI_38722__CHEBI_68613
CHEBI_60654,CHEBI_39867,CHEBI_39867__CHEBI_60654
CHEBI_68617,CHEBI_68618,CHEBI_68617__CHEBI_68618
CHEBI_68628,CHEBI_68629,CHEBI_68628__CHEBI_68629
CHEBI_68630,CHEBI_68631,CHEBI_68630__CHEBI_68631
CHEBI_68644,CHEBI_68643,CHEBI_68643__CHEBI_68644
CHEBI_68626,CHEBI_9921,CHEBI_68626__CHEBI_9921
CHEBI_68660,CHEBI_68659,CHEBI_68659__CHEBI_68660
CHEBI_68649,CHEBI_68665,CHEBI_68649__CHEBI_68665
CHEBI_68676,CHEBI_68668,CHEBI_68668__CHEBI_68676
CHEBI_68687,CHEBI_68689,CHEBI_68687__CHEBI_68689
CHEBI_68684,CHEBI_45129,CHEBI_45129__CHEBI_68684
CHEBI_68823,CHEBI_68685,CHEBI_68685__CHEBI_68823
CHEBI_68650,CHEBI_68832,CHEBI_68650__CHEBI_68832
CHEBI_67176,CHEBI_68828,CHEBI_67176__CHEBI_68828
CHEBI_68849,CHEBI_68845,CHEBI_68845__CHEBI_68849
CHEBI_70707,CHEBI_70706,CHEBI_70706__CHEBI_70707
CHEBI_63587,CHEBI_70711,CHEBI_63587__CHEBI_70711
CHEBI_70735,CHEBI_70734,CHEBI_70734__CHEBI_70735
CHEBI_68852,CHEBI_70739,CHEBI_68852__CHEBI_70739
CHEBI_70746,CHEBI_70751,CHEBI_70746__CHEBI_70751
CHEBI_70779,CHEBI_70796,CHEBI_70779__CHEBI_70796
CHEBI_70780,CHEBI_70797,CHEBI_70780__CHEBI_70797
CHEBI_70787,CHEBI_70805,CHEBI_70787__CHEBI_70805
CHEBI_70788,CHEBI_70807,CHEBI_70788__CHEBI_70807
CHEBI_70789,CHEBI_70809,CHEBI_70789__CHEBI_70809
CHEBI_70790,CHEBI_70816,CHEBI_70790__CHEBI_70816
CHEBI_70791,CHEBI_52490,CHEBI_52490__CHEBI_70791
CHEBI_70792,CHEBI_3795,CHEBI_3795__CHEBI_70792
CHEBI_70793,CHEBI_70820,CHEBI_70793__CHEBI_70820
CHEBI_68853,CHEBI_70823,CHEBI_68853__CHEBI_70823
CHEBI_70843,CHEBI_70828,CHEBI_70828__CHEBI_70843
CHEBI_70826,CHEBI_39250,CHEBI_39250__CHEBI_70826
CHEBI_70859,CHEBI_70866,CHEBI_70859__CHEBI_70866
CHEBI_70968,CHEBI_70983,CHEBI_70968__CHEBI_70983
CHEBI_71048,CHEBI_47796,CHEBI_47796__CHEBI_71048
CHEBI_71183,CHEBI_71184,CHEBI_71183__CHEBI_71184
CHEBI_71204,CHEBI_71202,CHEBI_71202__CHEBI_71204
CHEBI_71199,CHEBI_5810,CHEBI_5810__CHEBI_71199
CHEBI_71201,CHEBI_10072,CHEBI_10072__CHEBI_71201
CHEBI_71192,CHEBI_71209,CHEBI_71192__CHEBI_71209
CHEBI_71191,CHEBI_71213,CHEBI_71191__CHEBI_71213
CHEBI_71190,CHEBI_71214,CHEBI_71190__CHEBI_71214
CHEBI_71219,CHEBI_71218,CHEBI_71218__CHEBI_71219
CHEBI_71237,CHEBI_71241,CHEBI_71237__CHEBI_71241
CHEBI_71256,CHEBI_71251,CHEBI_71251__CHEBI_71256
CHEBI_71260,CHEBI_32020,CHEBI_32020__CHEBI_71260
CHEBI_71302,CHEBI_71306,CHEBI_71302__CHEBI_71306
CHEBI_71266,CHEBI_71311,CHEBI_71266__CHEBI_71311
CHEBI_71287,CHEBI_71235,CHEBI_71235__CHEBI_71287
CHEBI_71321,CHEBI_29013,CHEBI_29013__CHEBI_71321
CHEBI_71326,CHEBI_71328,CHEBI_71326__CHEBI_71328
CHEBI_71337,CHEBI_50694,CHEBI_50694__CHEBI_71337
CHEBI_71339,CHEBI_28368,CHEBI_28368__CHEBI_71339
CHEBI_71310,CHEBI_71343,CHEBI_71310__CHEBI_71343
CHEBI_71345,CHEBI_71354,CHEBI_71345__CHEBI_71354
CHEBI_71393,CHEBI_71394,CHEBI_71393__CHEBI_71394
CHEBI_71362,CHEBI_71397,CHEBI_71362__CHEBI_71397
CHEBI_71402,CHEBI_30935,CHEBI_30935__CHEBI_71402
CHEBI_28918,CHEBI_71406,CHEBI_28918__CHEBI_71406
CHEBI_71416,CHEBI_71420,CHEBI_71416__CHEBI_71420
CHEBI_71417,CHEBI_71431,CHEBI_71417__CHEBI_71431
CHEBI_71542,CHEBI_71556,CHEBI_71542__CHEBI_71556
CHEBI_71541,CHEBI_71560,CHEBI_71541__CHEBI_71560
CHEBI_64429,CHEBI_71487,CHEBI_64429__CHEBI_71487
CHEBI_71490,CHEBI_71566,CHEBI_71490__CHEBI_71566
CHEBI_71513,CHEBI_71584,CHEBI_71513__CHEBI_71584
CHEBI_71517,CHEBI_71591,CHEBI_71517__CHEBI_71591
CHEBI_71346,CHEBI_71533,CHEBI_71346__CHEBI_71533
CHEBI_71567,CHEBI_71616,CHEBI_71567__CHEBI_71616
CHEBI_71624,CHEBI_70755,CHEBI_70755__CHEBI_71624
CHEBI_71635,CHEBI_71653,CHEBI_71635__CHEBI_71653
CHEBI_18110,CHEBI_30933,CHEBI_18110__CHEBI_30933
CHEBI_71682,CHEBI_27843,CHEBI_27843__CHEBI_71682
CHEBI_71967,CHEBI_71966,CHEBI_71966__CHEBI_71967
CHEBI_71975,CHEBI_71974,CHEBI_71974__CHEBI_71975
CHEBI_71992,CHEBI_42567,CHEBI_42567__CHEBI_71992
CHEBI_71993,CHEBI_5078,CHEBI_5078__CHEBI_71993
CHEBI_71959,CHEBI_29507,CHEBI_29507__CHEBI_71959
CHEBI_71579,CHEBI_49770,CHEBI_49770__CHEBI_71579
CHEBI_72213,CHEBI_71941,CHEBI_71941__CHEBI_72213
CHEBI_72300,CHEBI_72301,CHEBI_72300__CHEBI_72301
CHEBI_72297,CHEBI_72302,CHEBI_72297__CHEBI_72302
CHEBI_72303,CHEBI_72304,CHEBI_72303__CHEBI_72304
CHEBI_72309,CHEBI_72310,CHEBI_72309__CHEBI_72310
CHEBI_72312,CHEBI_72315,CHEBI_72312__CHEBI_72315
CHEBI_72323,CHEBI_72326,CHEBI_72323__CHEBI_72326
CHEBI_72336,CHEBI_72339,CHEBI_72336__CHEBI_72339
CHEBI_72340,CHEBI_72342,CHEBI_72340__CHEBI_72342
CHEBI_72343,CHEBI_72344,CHEBI_72343__CHEBI_72344
CHEBI_72447,CHEBI_65069,CHEBI_65069__CHEBI_72447
CHEBI_72476,CHEBI_72477,CHEBI_72476__CHEBI_72477
CHEBI_72481,CHEBI_72480,CHEBI_72480__CHEBI_72481
CHEBI_64001,CHEBI_64000,CHEBI_64000__CHEBI_64001
CHEBI_18357,CHEBI_72587,CHEBI_18357__CHEBI_72587
CHEBI_5555,CHEBI_72602,CHEBI_5555__CHEBI_72602
CHEBI_72635,CHEBI_72634,CHEBI_72634__CHEBI_72635
CHEBI_71335,CHEBI_72648,CHEBI_71335__CHEBI_72648
CHEBI_36241,CHEBI_36062,CHEBI_36062__CHEBI_36241
CHEBI_72649,CHEBI_72696,CHEBI_72649__CHEBI_72696
CHEBI_72292,CHEBI_72706,CHEBI_72292__CHEBI_72706
CHEBI_31747,CHEBI_72731,CHEBI_31747__CHEBI_72731
