chebi_id,hmdb_id
CHEBI:88517,HMDB0012422
CHEBI:88518,HMDB0007165
CHEBI:88519,HMDB0012423
CHEBI:88520,HMDB0007164
CHEBI:88521,HMDB0012424
CHEBI:88522,HMDB0013247
CHEBI:88523,HMDB0007163
CHEBI:88524,HMDB0012425
CHEBI:88525,HMDB0012431
CHEBI:88526,HMDB0000913
CHEBI:88527,HMDB0007157
CHEBI:88528,HMDB0005994
CHEBI:88529,HMDB0007156
CHEBI:88530,HMDB0007159
CHEBI:88531,HMDB0012437
CHEBI:88532,HMDB0007153
CHEBI:88533,HMDB0012435
CHEBI:88534,HMDB0035907
CHEBI:88535,HMDB0012433
CHEBI:88536,HMDB0007154
CHEBI:88537,HMDB0012434
CHEBI:88538,HMDB0029762
CHEBI:88539,HMDB0000851
CHEBI:88540,HMDB0003892
CHEBI:88541,HMDB0030433
CHEBI:88543,HMDB0013205
CHEBI:88544,HMDB0013207
CHEBI:88545,HMDB0007207
CHEBI:88546,HMDB0007206
CHEBI:88547,HMDB0007201
CHEBI:88548,HMDB0007200
CHEBI:88549,HMDB0037139
CHEBI:88550,HMDB0000860
CHEBI:88551,HMDB0007208
CHEBI:88552,HMDB0061803
CHEBI:88553,HMDB0061805
CHEBI:88554,HMDB0061801
CHEBI:88555,HMDB0061800
CHEBI:88556,HMDB0009808
CHEBI:88557,HMDB0009806
CHEBI:88558,HMDB0009807
CHEBI:88559,HMDB0009804
CHEBI:88560,HMDB0009805
CHEBI:88561,HMDB0009803
CHEBI:88562,HMDB0009801
CHEBI:88563,HMDB0009800
CHEBI:88564,HMDB0008751
CHEBI:88565,HMDB0061812
CHEBI:88566,HMDB0061811
CHEBI:88567,HMDB0061810
CHEBI:88568,HMDB0061816
CHEBI:88569,HMDB0061815
CHEBI:88570,HMDB0061814
CHEBI:88571,HMDB0061813
CHEBI:88572,HMDB0009816
CHEBI:88573,HMDB0009817
CHEBI:88574,HMDB0009818
CHEBI:88575,HMDB0009819
CHEBI:88576,HMDB0008761
CHEBI:88577,HMDB0009810
CHEBI:88578,HMDB0009812
CHEBI:88579,HMDB0009811
CHEBI:88580,HMDB0009814
CHEBI:88581,HMDB0009813
CHEBI:88582,HMDB0061808
CHEBI:88583,HMDB0061809
CHEBI:88584,HMDB0061806
CHEBI:88585,HMDB0031454
CHEBI:88586,HMDB0061807
CHEBI:88587,HMDB0008766
CHEBI:88588,HMDB0008763
CHEBI:88589,HMDB0061821
CHEBI:88590,HMDB0061820
CHEBI:88591,HMDB0061823
CHEBI:88592,HMDB0061825
CHEBI:88593,HMDB0061824
CHEBI:88594,HMDB0061827
CHEBI:88595,HMDB0061826
CHEBI:88596,HMDB0009828
CHEBI:88597,HMDB0009829
CHEBI:88598,HMDB0009826
CHEBI:88599,HMDB0009827
CHEBI:88600,HMDB0009821
CHEBI:88601,HMDB0009820
CHEBI:88602,HMDB0009825
CHEBI:88603,HMDB0041662
CHEBI:88604,HMDB0009824
CHEBI:88605,HMDB0009823
CHEBI:88606,HMDB0009822
CHEBI:88607,HMDB0061817
CHEBI:88608,HMDB0061818
CHEBI:88609,HMDB0061819
CHEBI:88610,HMDB0002381
CHEBI:88611,HMDB0009838
CHEBI:88612,HMDB0009837
CHEBI:88613,HMDB0009839
CHEBI:88614,HMDB0061837
CHEBI:88615,HMDB0061836
CHEBI:88616,HMDB0061833
CHEBI:88617,HMDB0029728
CHEBI:88618,HMDB0061831
CHEBI:88622,HMDB0061828
CHEBI:88623,HMDB0031476
CHEBI:88624,HMDB0009833
CHEBI:88625,HMDB0009834
CHEBI:88626,HMDB0009835
CHEBI:88627,HMDB0009836
CHEBI:88628,HMDB0009830
CHEBI:88629,HMDB0009831
CHEBI:88630,HMDB0009832
CHEBI:88631,HMDB0061840
CHEBI:88632,HMDB0061841
CHEBI:88633,HMDB0009849
CHEBI:88634,HMDB0009848
CHEBI:88635,HMDB0061846
CHEBI:88636,HMDB0008718
CHEBI:88637,HMDB0061843
CHEBI:88638,HMDB0061845
CHEBI:88639,HMDB0061839
CHEBI:88640,HMDB0009846
CHEBI:88641,HMDB0009847
CHEBI:88642,HMDB0009845
CHEBI:88643,HMDB0009842
CHEBI:88644,HMDB0009843
CHEBI:88645,HMDB0009840
CHEBI:88646,HMDB0009841
CHEBI:88647,HMDB0009859
CHEBI:88648,HMDB0061852
CHEBI:88649,HMDB0061850
CHEBI:88650,HMDB0061855
CHEBI:88651,HMDB0061856
CHEBI:88652,HMDB0031492
CHEBI:88653,HMDB0031493
CHEBI:88654,HMDB0008722
CHEBI:88655,HMDB0009851
CHEBI:88656,HMDB0009852
CHEBI:88657,HMDB0009853
CHEBI:88658,HMDB0009854
CHEBI:88659,HMDB0041693
CHEBI:88660,HMDB0009855
CHEBI:88661,HMDB0009856
CHEBI:88662,HMDB0041695
CHEBI:88663,HMDB0009857
CHEBI:88664,HMDB0041696
CHEBI:88665,HMDB0009858
CHEBI:88666,HMDB0061860
CHEBI:88667,HMDB0061861
CHEBI:88668,HMDB0061862
CHEBI:88669,HMDB0061863
CHEBI:88671,HMDB0009860
CHEBI:88672,HMDB0009861
CHEBI:88673,HMDB0009864
CHEBI:88674,HMDB0009865
CHEBI:88675,HMDB0009862
CHEBI:88676,HMDB0009863
CHEBI:88677,HMDB0009868
CHEBI:88678,HMDB0009869
CHEBI:88679,HMDB0009866
CHEBI:88680,HMDB0009867
CHEBI:88681,HMDB0059977
CHEBI:88682,HMDB0059975
CHEBI:88683,HMDB0059976
CHEBI:88684,HMDB0010399
CHEBI:88685,HMDB0010391
CHEBI:88686,HMDB0010397
CHEBI:88687,HMDB0059974
CHEBI:88688,HMDB0059973
CHEBI:88689,HMDB0059972
CHEBI:8869,HMDB0015022
CHEBI:88690,HMDB0059971
CHEBI:88691,HMDB0059970
CHEBI:88692,HMDB0059986
CHEBI:88693,HMDB0059987
CHEBI:88694,HMDB0059988
CHEBI:88695,HMDB0059989
CHEBI:88696,HMDB0010389
CHEBI:88697,HMDB0010388
CHEBI:88698,HMDB0010387
CHEBI:88699,HMDB0059983
CHEBI:88700,HMDB0059982
CHEBI:88701,HMDB0059985
CHEBI:88702,HMDB0059984
CHEBI:88703,HMDB0059981
CHEBI:88704,HMDB0059980
CHEBI:88705,HMDB0007068
CHEBI:88706,HMDB0008597
CHEBI:88707,HMDB0007064
CHEBI:88708,HMDB0008596
CHEBI:88709,HMDB0007065
CHEBI:8871,HMDB0005020
CHEBI:88710,HMDB0008594
CHEBI:88711,HMDB0007060
CHEBI:88712,HMDB0008591
CHEBI:88713,HMDB0008590
CHEBI:88714,HMDB0059964
CHEBI:88715,HMDB0059966
CHEBI:88716,HMDB0059967
CHEBI:88717,HMDB0059968
CHEBI:88718,HMDB0007059
CHEBI:88719,HMDB0059969
CHEBI:88720,HMDB0007057
CHEBI:88721,HMDB0007058
CHEBI:88722,HMDB0007053
CHEBI:88723,HMDB0007051
CHEBI:88724,HMDB0007052
CHEBI:88725,HMDB0007050
CHEBI:88726,HMDB0008570
CHEBI:88727,HMDB0010356
CHEBI:88728,HMDB0010357
CHEBI:88729,HMDB0008573
CHEBI:88730,HMDB0010359
CHEBI:88731,HMDB0008572
CHEBI:88732,HMDB0036453
CHEBI:88733,HMDB0010351
CHEBI:88734,HMDB0010345
CHEBI:88735,HMDB0010343
CHEBI:88736,HMDB0008565
CHEBI:88737,HMDB0008569
CHEBI:88738,HMDB0013198
CHEBI:88739,HMDB0010340
CHEBI:8874,HMDB0015124
CHEBI:88740,HMDB0010376
CHEBI:88741,HMDB0008559
CHEBI:88742,HMDB0059999
CHEBI:88743,HMDB0059998
CHEBI:88744,HMDB0059997
CHEBI:88745,HMDB0008558
CHEBI:88746,HMDB0240471
CHEBI:88746,HMDB0059991
CHEBI:88747,HMDB0059992
CHEBI:88748,HMDB0059990
CHEBI:88749,HMDB0059996
CHEBI:88750,HMDB0059993
CHEBI:88751,HMDB0059994
CHEBI:88752,HMDB0010373
CHEBI:88753,HMDB0010372
CHEBI:88754,HMDB0010374
CHEBI:88755,HMDB0010371
CHEBI:88756,HMDB0010369
CHEBI:88757,HMDB0007096
CHEBI:88758,HMDB0010367
CHEBI:88759,HMDB0007095
CHEBI:88760,HMDB0008542
CHEBI:88761,HMDB0008543
CHEBI:88762,HMDB0013161
CHEBI:88764,HMDB0033889
CHEBI:88765,HMDB0010318
CHEBI:88766,HMDB0005176
CHEBI:88768,HMDB0005189
CHEBI:88769,HMDB0013159
CHEBI:88770,HMDB0059906
CHEBI:88771,HMDB0010338
CHEBI:88772,HMDB0013131
CHEBI:88773,HMDB0010320
CHEBI:88775,HMDB0006734
CHEBI:88776,HMDB0010329
CHEBI:88777,HMDB0006730
CHEBI:88778,HMDB0006706
CHEBI:88779,HMDB0013122
CHEBI:8878,HMDB0302847
CHEBI:88780,HMDB0007041
CHEBI:88781,HMDB0007040
CHEBI:88782,HMDB0007045
CHEBI:88783,HMDB0007044
CHEBI:88784,HMDB0007043
CHEBI:88785,HMDB0013126
CHEBI:88786,HMDB0007042
CHEBI:88787,HMDB0007049
CHEBI:88788,HMDB0007030
CHEBI:88789,HMDB0007032
CHEBI:88790,HMDB0007031
CHEBI:88791,HMDB0007033
CHEBI:88792,HMDB0007036
CHEBI:88793,HMDB0007035
CHEBI:88794,HMDB0007023
CHEBI:88795,HMDB0005193
CHEBI:88796,HMDB0007022
CHEBI:88797,HMDB0007021
CHEBI:88798,HMDB0007020
CHEBI:88799,HMDB0059910
CHEBI:888,HMDB0251547
CHEBI:88800,HMDB0007029
CHEBI:88801,HMDB0005199
CHEBI:88802,HMDB0007028
CHEBI:88803,HMDB0007026
CHEBI:88804,HMDB0007025
CHEBI:88805,HMDB0007024
CHEBI:88806,HMDB0033890
CHEBI:88807,HMDB0007018
CHEBI:88808,HMDB0007017
CHEBI:88809,HMDB0007014
CHEBI:88810,HMDB0007013
CHEBI:88811,HMDB0000953
CHEBI:88812,HMDB0041702
CHEBI:88813,HMDB0034239
CHEBI:88814,HMDB0030307
CHEBI:88815,HMDB0033908
CHEBI:88816,HMDB0037268
CHEBI:88817,HMDB0033962
CHEBI:88818,HMDB0061900
CHEBI:88819,HMDB0061903
CHEBI:88820,HMDB0061904
CHEBI:88821,HMDB0061902
CHEBI:88822,HMDB0032405
CHEBI:88824,HMDB0002284
CHEBI:88825,HMDB0061932
CHEBI:88826,HMDB0061931
CHEBI:88827,HMDB0061930
CHEBI:88829,HMDB0061935
CHEBI:88830,HMDB0061934
CHEBI:88831,HMDB0061929
CHEBI:88832,HMDB0061928
CHEBI:88833,HMDB0061942
CHEBI:88834,HMDB0037213
CHEBI:88835,HMDB0061944
CHEBI:88836,HMDB0061943
CHEBI:88837,HMDB0061946
CHEBI:88838,HMDB0061945
CHEBI:88839,HMDB0029817
CHEBI:8884,HMDB0014866
CHEBI:88840,HMDB0061938
CHEBI:88841,HMDB0008657
CHEBI:88842,HMDB0061939
CHEBI:88843,HMDB0008656
CHEBI:88844,HMDB0008659
CHEBI:88845,HMDB0031343
CHEBI:88846,HMDB0008652
CHEBI:88847,HMDB0041788
CHEBI:88848,HMDB0041787
CHEBI:88849,HMDB0061915
CHEBI:88850,HMDB0061913
CHEBI:88851,HMDB0008627
CHEBI:88852,HMDB0061912
CHEBI:88853,HMDB0061911
CHEBI:88854,HMDB0061910
CHEBI:88855,HMDB0008622
CHEBI:88856,HMDB0008621
CHEBI:88857,HMDB0061909
CHEBI:88858,HMDB0061907
CHEBI:88859,HMDB0008626
CHEBI:88860,HMDB0061908
CHEBI:88861,HMDB0061905
CHEBI:88862,HMDB0008624
CHEBI:88863,HMDB0061906
CHEBI:88864,HMDB0008623
CHEBI:88865,HMDB0061923
CHEBI:88866,HMDB0061926
CHEBI:88867,HMDB0061920
CHEBI:88868,HMDB0061916
CHEBI:88869,HMDB0008635
CHEBI:88870,HMDB0061919
CHEBI:88871,HMDB0008604
CHEBI:88872,HMDB0008602
CHEBI:88873,HMDB0038157
CHEBI:88874,HMDB0038155
CHEBI:88875,HMDB0010491
CHEBI:88876,HMDB0008432
CHEBI:88877,HMDB0008433
CHEBI:88878,HMDB0008430
CHEBI:88879,HMDB0008431
CHEBI:8888,HMDB0014413
CHEBI:88880,HMDB0010485
CHEBI:88881,HMDB0010482
CHEBI:88882,HMDB0010481
CHEBI:88883,HMDB0008425
CHEBI:88884,HMDB0008426
CHEBI:88885,HMDB0008422
CHEBI:88886,HMDB0008423
CHEBI:88887,HMDB0008424
CHEBI:88888,HMDB0002504
CHEBI:88890,HMDB0010470
CHEBI:88891,HMDB0010474
CHEBI:88892,HMDB0010473
CHEBI:88893,HMDB0008456
CHEBI:88894,HMDB0008457
CHEBI:88895,HMDB0008455
CHEBI:88896,HMDB0008458
CHEBI:88897,HMDB0008459
CHEBI:88898,HMDB0010477
CHEBI:88899,HMDB0010479
CHEBI:8890,HMDB0014441
CHEBI:88900,HMDB0031309
CHEBI:88901,HMDB0010460
CHEBI:88902,HMDB0004629
CHEBI:88903,HMDB0040726
CHEBI:88904,HMDB0008446
CHEBI:88905,HMDB0008479
CHEBI:88906,HMDB0007907
CHEBI:88907,HMDB0007904
CHEBI:88908,HMDB0007903
CHEBI:88909,HMDB0008462
CHEBI:88910,HMDB0008464
CHEBI:88911,HMDB0008463
CHEBI:88912,HMDB0013749
CHEBI:88913,HMDB0008466
CHEBI:88914,HMDB0008465
CHEBI:88915,HMDB0008467
CHEBI:88916,HMDB0007915
CHEBI:88917,HMDB0007914
CHEBI:88918,HMDB0007913
CHEBI:88919,HMDB0007912
CHEBI:88920,HMDB0007919
CHEBI:88921,HMDB0038130
CHEBI:88922,HMDB0008491
CHEBI:88923,HMDB0008490
CHEBI:88924,HMDB0008497
CHEBI:88925,HMDB0008496
CHEBI:88926,HMDB0008495
CHEBI:88927,HMDB0008498
CHEBI:88928,HMDB0007911
CHEBI:88929,HMDB0007924
CHEBI:88930,HMDB0007923
CHEBI:88931,HMDB0007929
CHEBI:88932,HMDB0008488
CHEBI:88933,HMDB0008489
CHEBI:88934,HMDB0007920
CHEBI:88935,HMDB0007921
CHEBI:88936,HMDB0007922
CHEBI:88937,HMDB0033136
CHEBI:88938,HMDB0007389
CHEBI:88939,HMDB0007388
CHEBI:88940,HMDB0010417
CHEBI:88941,HMDB0010418
CHEBI:88942,HMDB0007386
CHEBI:88943,HMDB0010415
CHEBI:88944,HMDB0007385
CHEBI:88945,HMDB0010416
CHEBI:88946,HMDB0010414
CHEBI:88947,HMDB0005770
CHEBI:88948,HMDB0010406
CHEBI:88950,HMDB0013701
CHEBI:88951,HMDB0007374
CHEBI:88952,HMDB0010400
CHEBI:88954,HMDB0013704
CHEBI:88955,HMDB0003626
CHEBI:88956,HMDB0039229
CHEBI:88957,HMDB0007391
CHEBI:88958,HMDB0007390
CHEBI:88959,HMDB0007393
CHEBI:88960,HMDB0007392
CHEBI:88961,HMDB0007395
CHEBI:88962,HMDB0007394
CHEBI:88963,HMDB0007396
CHEBI:88964,HMDB0039216
CHEBI:88965,HMDB0033167
CHEBI:88966,HMDB0007341
CHEBI:88967,HMDB0010459
CHEBI:88968,HMDB0010458
CHEBI:88969,HMDB0007340
CHEBI:88970,HMDB0010457
CHEBI:88971,HMDB0010456
CHEBI:88972,HMDB0010454
CHEBI:88973,HMDB0010453
CHEBI:88974,HMDB0007349
CHEBI:88975,HMDB0007347
CHEBI:88976,HMDB0010451
CHEBI:88977,HMDB0010452
CHEBI:88978,HMDB0010450
CHEBI:88979,HMDB0010447
CHEBI:88980,HMDB0010446
CHEBI:88981,HMDB0007330
CHEBI:88982,HMDB0010449
CHEBI:88983,HMDB0010448
CHEBI:88984,HMDB0010443
CHEBI:88985,HMDB0010442
CHEBI:88986,HMDB0010445
CHEBI:88987,HMDB0010444
CHEBI:88988,HMDB0007339
CHEBI:88989,HMDB0007332
CHEBI:88990,HMDB0007983
CHEBI:88991,HMDB0007333
CHEBI:88992,HMDB0007334
CHEBI:88993,HMDB0010440
CHEBI:88994,HMDB0010441
CHEBI:88995,HMDB0010434
CHEBI:88996,HMDB0007360
CHEBI:88997,HMDB0010432
CHEBI:88998,HMDB0010431
CHEBI:88999,HMDB0010438
CHEBI:8900,HMDB0301852
CHEBI:89000,HMDB0007364
CHEBI:89001,HMDB0010437
CHEBI:89002,HMDB0007361
CHEBI:89003,HMDB0010436
CHEBI:89004,HMDB0007362
CHEBI:89005,HMDB0010435
CHEBI:89006,HMDB0007367
CHEBI:89007,HMDB0033119
CHEBI:89008,HMDB0007365
CHEBI:89009,HMDB0007994
CHEBI:89010,HMDB0007366
CHEBI:89011,HMDB0010439
CHEBI:89012,HMDB0033113
CHEBI:89013,HMDB0007996
CHEBI:89014,HMDB0007997
CHEBI:89015,HMDB0033112
CHEBI:89016,HMDB0010430
CHEBI:89017,HMDB0010421
CHEBI:89018,HMDB0010420
CHEBI:89019,HMDB0010423
CHEBI:89020,HMDB0010425
CHEBI:89021,HMDB0010424
CHEBI:89022,HMDB0010427
CHEBI:89023,HMDB0010426
CHEBI:89024,HMDB0010429
CHEBI:89025,HMDB0010428
CHEBI:89026,HMDB0007356
CHEBI:89027,HMDB0007357
CHEBI:89028,HMDB0007359
CHEBI:89029,HMDB0003603
CHEBI:89030,HMDB0007419
CHEBI:89031,HMDB0007417
CHEBI:89032,HMDB0007418
CHEBI:89033,HMDB0007415
CHEBI:89034,HMDB0007414
CHEBI:89035,HMDB0007428
CHEBI:89036,HMDB0007421
CHEBI:89037,HMDB0007420
CHEBI:89038,HMDB0007423
CHEBI:89039,HMDB0007422
CHEBI:8904,HMDB0302945
CHEBI:89040,HMDB0007425
CHEBI:89041,HMDB0007424
CHEBI:89042,HMDB0007433
CHEBI:89043,HMDB0007432
CHEBI:89044,HMDB0035625
CHEBI:89045,HMDB0007431
CHEBI:89046,HMDB0007447
CHEBI:89047,HMDB0007446
CHEBI:89048,HMDB0007449
CHEBI:89049,HMDB0007448
CHEBI:89050,HMDB0007443
CHEBI:89051,HMDB0007444
CHEBI:89052,HMDB0033182
CHEBI:89053,HMDB0031293
CHEBI:89054,HMDB0031296
CHEBI:89055,HMDB0007404
CHEBI:89056,HMDB0007400
CHEBI:89057,HMDB0007401
CHEBI:89058,HMDB0031230
CHEBI:89059,HMDB0031253
CHEBI:89060,HMDB0002586
CHEBI:89061,HMDB0036731
CHEBI:89063,HMDB0008526
CHEBI:89064,HMDB0008524
CHEBI:89065,HMDB0008523
CHEBI:89066,HMDB0008522
CHEBI:89067,HMDB0008521
CHEBI:89068,HMDB0008535
CHEBI:89069,HMDB0008534
CHEBI:8907,HMDB0035836
CHEBI:89070,HMDB0008539
CHEBI:89071,HMDB0010593
CHEBI:89072,HMDB0010595
CHEBI:89073,HMDB0010594
CHEBI:89074,HMDB0010596
CHEBI:89075,HMDB0010597
CHEBI:89076,HMDB0010598
CHEBI:89077,HMDB0008331
CHEBI:89078,HMDB0008332
CHEBI:89079,HMDB0001420
CHEBI:89080,HMDB0008335
CHEBI:89081,HMDB0008336
CHEBI:89082,HMDB0012457
CHEBI:89082,HMDB0008334
CHEBI:89083,HMDB0008339
CHEBI:89084,HMDB0008337
CHEBI:89085,HMDB0008338
CHEBI:89086,HMDB0038040
CHEBI:89087,HMDB0001411
CHEBI:89088,HMDB0010584
CHEBI:89089,HMDB0010583
CHEBI:89090,HMDB0010582
CHEBI:89091,HMDB0010581
CHEBI:89092,HMDB0010588
CHEBI:89093,HMDB0010589
CHEBI:89094,HMDB0008324
CHEBI:89095,HMDB0008328
CHEBI:89096,HMDB0008329
CHEBI:89097,HMDB0008315
CHEBI:89098,HMDB0008316
CHEBI:89099,HMDB0029222
CHEBI:89099,HMDB0240566
CHEBI:89100,HMDB0008309
CHEBI:89101,HMDB0008304
CHEBI:89102,HMDB0008305
CHEBI:89103,HMDB0008306
CHEBI:89104,HMDB0029216
CHEBI:89105,HMDB0008303
CHEBI:89106,HMDB0008371
CHEBI:89107,HMDB0008370
CHEBI:89108,HMDB0008373
CHEBI:89109,HMDB0008367
CHEBI:89110,HMDB0009894
CHEBI:89111,HMDB0008366
CHEBI:89112,HMDB0009893
CHEBI:89113,HMDB0008369
CHEBI:89114,HMDB0009892
CHEBI:89115,HMDB0008368
CHEBI:89116,HMDB0009891
CHEBI:89117,HMDB0009890
CHEBI:89118,HMDB0002432
CHEBI:89119,HMDB0008361
CHEBI:89120,HMDB0008360
CHEBI:89121,HMDB0009899
CHEBI:89122,HMDB0009898
CHEBI:89123,HMDB0008362
CHEBI:89124,HMDB0009897
CHEBI:89125,HMDB0008365
CHEBI:89126,HMDB0009896
CHEBI:89127,HMDB0008364
CHEBI:89128,HMDB0009895
CHEBI:89129,HMDB0002409
CHEBI:89130,HMDB0008359
CHEBI:89131,HMDB0009881
CHEBI:89132,HMDB0008357
CHEBI:89133,HMDB0009880
CHEBI:89134,HMDB0009883
CHEBI:89135,HMDB0009882
CHEBI:89136,HMDB0009885
CHEBI:89137,HMDB0009884
CHEBI:89138,HMDB0009887
CHEBI:89139,HMDB0009886
CHEBI:89140,HMDB0008350
CHEBI:89141,HMDB0009889
CHEBI:89142,HMDB0009888
CHEBI:89143,HMDB0008348
CHEBI:89144,HMDB0009872
CHEBI:89145,HMDB0009871
CHEBI:89146,HMDB0009870
CHEBI:89147,HMDB0008341
CHEBI:89148,HMDB0009876
CHEBI:89149,HMDB0007298
CHEBI:89150,HMDB0009875
CHEBI:89151,HMDB0009874
CHEBI:89152,HMDB0009873
CHEBI:89153,HMDB0009879
CHEBI:89154,HMDB0009878
CHEBI:89155,HMDB0007292
CHEBI:89156,HMDB0009877
CHEBI:89157,HMDB0007283
CHEBI:89158,HMDB0007282
CHEBI:89159,HMDB0007281
CHEBI:89160,HMDB0007285
CHEBI:89162,HMDB0007284
CHEBI:89163,HMDB0007290
CHEBI:89164,HMDB0007272
CHEBI:89165,HMDB0007274
CHEBI:89166,HMDB0010501
CHEBI:89167,HMDB0007273
CHEBI:89168,HMDB0007276
CHEBI:89169,HMDB0007275
CHEBI:8917,HMDB0033852
CHEBI:89170,HMDB0007277
CHEBI:89171,HMDB0007265
CHEBI:89172,HMDB0008395
CHEBI:89173,HMDB0013811
CHEBI:89174,HMDB0007264
CHEBI:89175,HMDB0013810
CHEBI:89176,HMDB0007263
CHEBI:89177,HMDB0008397
CHEBI:89178,HMDB0007262
CHEBI:89179,HMDB0008398
CHEBI:89180,HMDB0008391
CHEBI:89181,HMDB0008392
CHEBI:89182,HMDB0000350
CHEBI:89183,HMDB0008393
CHEBI:89184,HMDB0008394
CHEBI:89185,HMDB0013812
CHEBI:89186,HMDB0013818
CHEBI:89187,HMDB0013817
CHEBI:89188,HMDB0013816
CHEBI:89189,HMDB0007269
CHEBI:89190,HMDB0008399
CHEBI:89191,HMDB0013820
CHEBI:89192,HMDB0000341
CHEBI:89192,HMDB0000344
CHEBI:89193,HMDB0007254
CHEBI:89194,HMDB0007253
CHEBI:89195,HMDB0013821
CHEBI:89196,HMDB0008382
CHEBI:89197,HMDB0013824
CHEBI:89198,HMDB0007250
CHEBI:89199,HMDB0030469
CHEBI:89200,HMDB0007256
CHEBI:89201,HMDB0007255
CHEBI:89202,HMDB0007258
CHEBI:89203,HMDB0007257
CHEBI:89204,HMDB0008390
CHEBI:89205,HMDB0000345
CHEBI:89206,HMDB0005842
CHEBI:89207,HMDB0007246
CHEBI:89208,HMDB0007244
CHEBI:89209,HMDB0005841
CHEBI:89210,HMDB0007249
CHEBI:89211,HMDB0007243
CHEBI:89212,HMDB0007240
CHEBI:89213,HMDB0000332
CHEBI:89214,HMDB0007241
CHEBI:89215,HMDB0005846
CHEBI:89216,HMDB0007235
CHEBI:89217,HMDB0007236
CHEBI:89218,HMDB0007230
CHEBI:89219,HMDB0000326
CHEBI:89220,HMDB0007229
CHEBI:89221,HMDB0007226
CHEBI:89222,HMDB0007225
CHEBI:89223,HMDB0007222
CHEBI:89224,HMDB0007223
CHEBI:89225,HMDB0007220
CHEBI:89226,HMDB0010579
CHEBI:89227,HMDB0010578
CHEBI:89228,HMDB0000317
CHEBI:89229,HMDB0007215
CHEBI:89230,HMDB0007217
CHEBI:89231,HMDB0007212
CHEBI:89232,HMDB0011695
CHEBI:89233,HMDB0011694
CHEBI:89234,HMDB0000308
CHEBI:89235,HMDB0007319
CHEBI:89236,HMDB0037020
CHEBI:89237,HMDB0007314
CHEBI:89238,HMDB0007313
CHEBI:89239,HMDB0007312
CHEBI:89240,HMDB0007311
CHEBI:89241,HMDB0007310
CHEBI:89242,HMDB0037013
CHEBI:89243,HMDB0009904
CHEBI:89244,HMDB0009903
CHEBI:89245,HMDB0009906
CHEBI:89246,HMDB0009905
CHEBI:89247,HMDB0009908
CHEBI:89248,HMDB0009907
CHEBI:89249,HMDB0009909
CHEBI:89250,HMDB0009900
CHEBI:89251,HMDB0009901
CHEBI:89252,HMDB0009902
CHEBI:89253,HMDB0007321
CHEBI:89254,HMDB0031081
CHEBI:89255,HMDB0031191
CHEBI:89257,HMDB0005821
CHEBI:89258,HMDB0007302
CHEBI:89259,HMDB0007301
CHEBI:89260,HMDB0007304
CHEBI:89261,HMDB0007303
CHEBI:89262,HMDB0007306
CHEBI:89263,HMDB0037050
CHEBI:89264,HMDB0010607
CHEBI:89265,HMDB0010606
CHEBI:89266,HMDB0010605
CHEBI:89267,HMDB0031158
CHEBI:89268,HMDB0000380
CHEBI:89269,HMDB0010603
CHEBI:8927,HMDB0062528
CHEBI:89270,HMDB0010601
CHEBI:89271,HMDB0010616
CHEBI:89272,HMDB0010615
CHEBI:89273,HMDB0010618
CHEBI:89274,HMDB0010617
CHEBI:89275,HMDB0010619
CHEBI:89276,HMDB0000394
CHEBI:89277,HMDB0010612
CHEBI:89278,HMDB0010611
CHEBI:89279,HMDB0010614
CHEBI:89280,HMDB0010613
CHEBI:89282,HMDB0002472
CHEBI:89283,HMDB0029165
CHEBI:89284,HMDB0031019
CHEBI:89285,HMDB0240472
CHEBI:89285,HMDB0029185
CHEBI:89286,HMDB0041566
CHEBI:89287,HMDB0029190
CHEBI:89288,HMDB0008406
CHEBI:89289,HMDB0008404
CHEBI:89290,HMDB0008403
CHEBI:89291,HMDB0008402
CHEBI:89292,HMDB0008401
CHEBI:89293,HMDB0008400
CHEBI:89294,HMDB0008414
CHEBI:89295,HMDB0009911
CHEBI:89296,HMDB0009910
CHEBI:89297,HMDB0009913
CHEBI:89298,HMDB0009912
CHEBI:89299,HMDB0009918
CHEBI:89300,HMDB0009919
CHEBI:89301,HMDB0061387
CHEBI:89302,HMDB0061386
CHEBI:89303,HMDB0009914
CHEBI:89304,HMDB0009915
CHEBI:89305,HMDB0009916
CHEBI:89306,HMDB0009917
CHEBI:89307,HMDB0009920
CHEBI:89308,HMDB0001959
CHEBI:89309,HMDB0010680
CHEBI:89310,HMDB0002689
CHEBI:89311,HMDB0010683
CHEBI:89312,HMDB0000424
CHEBI:89313,HMDB0010688
CHEBI:89314,HMDB0010689
CHEBI:89315,HMDB0001244
CHEBI:89316,HMDB0010684
CHEBI:89317,HMDB0010686
CHEBI:89318,HMDB0010687
CHEBI:89319,HMDB0007741
CHEBI:89320,HMDB0007740
CHEBI:89321,HMDB0007736
CHEBI:89322,HMDB0007737
CHEBI:89323,HMDB0007739
CHEBI:89324,HMDB0000430
CHEBI:89325,HMDB0007733
CHEBI:89326,HMDB0007769
CHEBI:89327,HMDB0001972
CHEBI:89328,HMDB0000449
CHEBI:89329,HMDB0010662
CHEBI:89330,HMDB0010663
CHEBI:89331,HMDB0010664
CHEBI:89332,HMDB0010665
CHEBI:89333,HMDB0010668
CHEBI:89334,HMDB0010669
CHEBI:89335,HMDB0007768
CHEBI:89336,HMDB0007767
CHEBI:89337,HMDB0007765
